Fold,Method,Alpha,Delta,Budget,Accuracy,F1,Time [s],Cost,Validity,Budget-Validity,Valid-Cost,Recourse,Sparsity,Plausibility
2,RACT,0.0,0.35,0.1,0.49108589951377635,0.06686478454680535,0.47147417068481445,0.12635007097629458,0.9069767441860465,0.5581395348837209,0.1393090526148889,0.9846029173419774,1.0256410256410255,0.4539412661918534
2,RACT,0.0,0.4,0.1,0.49108589951377635,0.06686478454680535,0.46819090843200684,0.12635007097629458,0.9069767441860465,0.5581395348837209,0.1393090526148889,0.9846029173419774,1.0256410256410255,0.4539412661918534
2,RACT,0.025,0.2,0.1,0.48946515397082657,0.03225806451612903,0.36234617233276367,0.06817754818513955,1.0,0.9047619047619048,0.06817754818513955,0.9983792544570502,1.0476190476190477,0.4455010647236412
2,RACT,0.025,0.25,0.1,0.48946515397082657,0.03225806451612903,0.3659498691558838,0.06817754818513955,1.0,0.9047619047619048,0.06817754818513955,0.9983792544570502,1.0476190476190477,0.4455010647236412
2,RACT,0.025,0.3,0.1,0.48946515397082657,0.03225806451612903,0.3722529411315918,0.06817754818513955,1.0,0.9047619047619048,0.06817754818513955,0.9983792544570502,1.0476190476190477,0.4455010647236412
2,RACT,0.025,0.35,0.1,0.48946515397082657,0.03225806451612903,0.3776390552520752,0.06817754818513955,1.0,0.9047619047619048,0.06817754818513955,0.9983792544570502,1.0476190476190477,0.4455010647236412
2,RACT,0.025,0.4,0.1,0.48946515397082657,0.03225806451612903,0.3772249221801758,0.06817754818513955,1.0,0.9047619047619048,0.06817754818513955,0.9983792544570502,1.0476190476190477,0.4455010647236412
2,RACT,0.05,0.2,0.1,0.48905996758508913,0.030745580322828595,0.3612399101257324,0.0564854783978,1.0,0.926829268292683,0.0564854783978,0.9987844408427877,1.024390243902439,0.44315319520382335
2,RACT,0.05,0.25,0.1,0.48905996758508913,0.030745580322828595,0.3606729507446289,0.0564854783978,1.0,0.926829268292683,0.0564854783978,0.9987844408427877,1.024390243902439,0.44315319520382335
2,RACT,0.05,0.3,0.1,0.48905996758508913,0.030745580322828595,0.35031676292419434,0.0564854783978,1.0,0.926829268292683,0.0564854783978,0.9987844408427877,1.024390243902439,0.44315319520382335
2,RACT,0.05,0.35,0.1,0.48905996758508913,0.030745580322828595,0.3481290340423584,0.0564854783978,1.0,0.926829268292683,0.0564854783978,0.9987844408427877,1.024390243902439,0.44315319520382335
2,RACT,0.05,0.4,0.1,0.48905996758508913,0.030745580322828595,0.3554842472076416,0.0564854783978,1.0,0.926829268292683,0.0564854783978,0.9987844408427877,1.024390243902439,0.44315319520382335
2,RACT,0.075,0.2,0.1,0.7171799027552674,0.723673792557403,0.4568140506744385,0.09587106114363343,0.9897314375987362,0.6753554502369669,0.09686573296715077,0.8334683954619124,1.0215482841181165,0.4756006171326801
2,RACT,0.075,0.25,0.1,0.7208265802269044,0.7305436057880329,0.455751895904541,0.09517051792766551,0.9899768696993061,0.6777178103315343,0.0961340823615126,0.8306320907617504,1.0218068535825544,0.47465931494652186
2,RACT,0.075,0.3,0.1,0.7208265802269044,0.7305436057880329,0.450042724609375,0.09517051792766551,0.9899768696993061,0.6777178103315343,0.0961340823615126,0.8306320907617504,1.0218068535825544,0.47465931494652186
2,RACT,0.075,0.35,0.1,0.7208265802269044,0.7305436057880329,0.4606049060821533,0.09517051792766551,0.9899768696993061,0.6777178103315343,0.0961340823615126,0.8306320907617504,1.0218068535825544,0.47465931494652186
2,RACT,0.075,0.4,0.1,0.7208265802269044,0.7305436057880329,0.4526510238647461,0.09517051792766551,0.9899768696993061,0.6777178103315343,0.0961340823615126,0.8306320907617504,1.0218068535825544,0.47465931494652186
